model,ens,exp,postprocess,table,varn,period,mean
CSIRO-Mk3-6-0,r8i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.20
CSIRO-Mk3-6-0,r9i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.17
CSIRO-Mk3-6-0,r10i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.39
CanESM2,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.78
CanESM2,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.78
CanESM2,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.74
CanESM2,r4i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.84
CanESM2,r5i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.79
EC-EARTH,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.59
EC-EARTH,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.60
EC-EARTH,r5i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.63
EC-EARTH,r8i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.65
EC-EARTH,r9i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.54
EC-EARTH,r12i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.57
FGOALS-g2,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.24
FIO-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.34
FIO-ESM,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.37
FIO-ESM,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.46
GISS-E2-H-CC,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.69
GISS-E2-H,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.59
GISS-E2-H,r1i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.46
GISS-E2-H,r1i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.60
GISS-E2-H,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.50
GISS-E2-H,r2i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.39
GISS-E2-H,r2i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.76
GISS-E2-H,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.54
GISS-E2-H,r3i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.43
GISS-E2-H,r3i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.70
GISS-E2-H,r4i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.53
GISS-E2-H,r4i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.42
GISS-E2-H,r4i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.64
GISS-E2-H,r5i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.51
GISS-E2-H,r5i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.35
GISS-E2-H,r5i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.62
GISS-E2-H,r6i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.76
GISS-E2-R-CC,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.31
GISS-E2-R,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.19
GISS-E2-R,r1i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.08
GISS-E2-R,r1i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.37
GISS-E2-R,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.25
GISS-E2-R,r2i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.11
GISS-E2-R,r2i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.44
GISS-E2-R,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.23
GISS-E2-R,r3i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.13
GISS-E2-R,r3i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.36
GISS-E2-R,r4i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.30
GISS-E2-R,r4i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.13
GISS-E2-R,r4i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.50
GISS-E2-R,r5i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.23
GISS-E2-R,r5i1p2,rcp45,global_mean,Amon,tas,2016-2035,1.07
GISS-E2-R,r5i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.47
GISS-E2-R,r6i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.24
GISS-E2-R,r6i1p3,rcp45,global_mean,Amon,tas,2016-2035,1.41
IPSL-CM5A-LR,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.86
IPSL-CM5A-LR,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.87
IPSL-CM5A-LR,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.91
IPSL-CM5A-LR,r4i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.86
IPSL-CM5A-MR,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.79
IPSL-CM5B-LR,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.48
MIROC5,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.15
MIROC5,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.24
MIROC5,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.25
MPI-ESM-LR,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.56
MPI-ESM-LR,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.62
MPI-ESM-LR,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.56
MPI-ESM-MR,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.54
MPI-ESM-MR,r2i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.58
MPI-ESM-MR,r3i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.59
MRI-CGCM3,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,0.98
NorESM1-ME,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.17
NorESM1-M,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.18
bcc-csm1-1-m,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.84
bcc-csm1-1,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,1.62
inmcm4,r1i1p1,rcp45,global_mean,Amon,tas,2016-2035,0.96
ACCESS1-0,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.12
ACCESS1-3,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.04
BNU-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.85
CCSM4,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.28
CCSM4,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.27
CCSM4,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.22
CCSM4,r4i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.28
CCSM4,r5i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.30
CCSM4,r6i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.30
CESM1-BGC,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.26
CESM1-CAM5,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.21
CESM1-CAM5,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.11
CESM1-CAM5,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.15
CMCC-CMS,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.07
CMCC-CM,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.14
CNRM-CM5,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.97
CSIRO-Mk3-6-0,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.21
CSIRO-Mk3-6-0,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.10
CSIRO-Mk3-6-0,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.09
CSIRO-Mk3-6-0,r4i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.05
CSIRO-Mk3-6-0,r5i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.17
CSIRO-Mk3-6-0,r6i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.07
CSIRO-Mk3-6-0,r7i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.10
CSIRO-Mk3-6-0,r8i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.99
CSIRO-Mk3-6-0,r9i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.13
CSIRO-Mk3-6-0,r10i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.17
CanESM2,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.66
CanESM2,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.66
CanESM2,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.66
CanESM2,r4i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.61
CanESM2,r5i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.71
EC-EARTH,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.20
EC-EARTH,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.30
EC-EARTH,r5i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.26
EC-EARTH,r8i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.29
EC-EARTH,r9i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.20
EC-EARTH,r12i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.26
FGOALS-g2,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.73
FIO-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.72
FIO-ESM,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.83
FIO-ESM,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.82
GISS-E2-H-CC,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.19
GISS-E2-H,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.13
GISS-E2-H,r1i1p2,rcp45,global_mean,Amon,tas,2046-2065,2.03
GISS-E2-H,r1i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.34
GISS-E2-H,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.05
GISS-E2-H,r2i1p2,rcp45,global_mean,Amon,tas,2046-2065,2.01
GISS-E2-H,r2i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.48
GISS-E2-H,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.11
GISS-E2-H,r3i1p2,rcp45,global_mean,Amon,tas,2046-2065,2.02
GISS-E2-H,r3i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.41
GISS-E2-H,r4i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.05
GISS-E2-H,r4i1p2,rcp45,global_mean,Amon,tas,2046-2065,2.01
GISS-E2-H,r4i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.36
GISS-E2-H,r5i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.01
GISS-E2-H,r5i1p2,rcp45,global_mean,Amon,tas,2046-2065,2.00
GISS-E2-H,r5i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.35
GISS-E2-H,r6i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.43
GISS-E2-R-CC,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.72
GISS-E2-R,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.67
GISS-E2-R,r1i1p2,rcp45,global_mean,Amon,tas,2046-2065,1.57
GISS-E2-R,r1i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.01
GISS-E2-R,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.69
GISS-E2-R,r2i1p2,rcp45,global_mean,Amon,tas,2046-2065,1.62
GISS-E2-R,r2i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.04
GISS-E2-R,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.65
GISS-E2-R,r3i1p2,rcp45,global_mean,Amon,tas,2046-2065,1.60
GISS-E2-R,r3i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.01
GISS-E2-R,r4i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.76
GISS-E2-R,r4i1p2,rcp45,global_mean,Amon,tas,2046-2065,1.52
GISS-E2-R,r4i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.09
GISS-E2-R,r5i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.70
GISS-E2-R,r5i1p2,rcp45,global_mean,Amon,tas,2046-2065,1.64
GISS-E2-R,r5i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.08
GISS-E2-R,r6i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.71
GISS-E2-R,r6i1p3,rcp45,global_mean,Amon,tas,2046-2065,2.05
IPSL-CM5A-LR,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.78
IPSL-CM5A-LR,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.75
IPSL-CM5A-LR,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.77
IPSL-CM5A-LR,r4i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.79
IPSL-CM5A-MR,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.52
IPSL-CM5B-LR,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.15
MIROC5,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.78
MIROC5,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.85
MIROC5,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.89
MPI-ESM-LR,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.16
MPI-ESM-LR,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.35
MPI-ESM-LR,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.20
MPI-ESM-MR,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.24
MPI-ESM-MR,r2i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.11
MPI-ESM-MR,r3i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.16
MRI-CGCM3,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.54
NorESM1-ME,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.83
NorESM1-M,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.74
bcc-csm1-1-m,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.19
bcc-csm1-1,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,2.19
inmcm4,r1i1p1,rcp45,global_mean,Amon,tas,2046-2065,1.44
ACCESS1-0,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.27
ACCESS1-3,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.10
BNU-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.93
CCSM4,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.55
CCSM4,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.63
CCSM4,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.51
CCSM4,r4i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.59
CCSM4,r5i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.54
CCSM4,r6i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.58
CESM1-BGC,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.53
CESM1-CAM5,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.21
CESM1-CAM5,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.14
CESM1-CAM5,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.15
CMCC-CMS,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.10
CMCC-CM,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.17
CNRM-CM5,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.13
CSIRO-Mk3-6-0,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.04
CSIRO-Mk3-6-0,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.07
CSIRO-Mk3-6-0,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.04
CSIRO-Mk3-6-0,r4i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.03
CSIRO-Mk3-6-0,r5i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.18
CSIRO-Mk3-6-0,r6i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.12
CSIRO-Mk3-6-0,r7i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.10
CSIRO-Mk3-6-0,r8i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.14
CSIRO-Mk3-6-0,r9i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.04
CSIRO-Mk3-6-0,r10i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.24
CanESM2,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.62
CanESM2,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.63
CanESM2,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.60
CanESM2,r4i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.67
CanESM2,r5i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.62
EC-EARTH,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.47
EC-EARTH,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.47
EC-EARTH,r5i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.54
EC-EARTH,r8i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.51
EC-EARTH,r9i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.45
EC-EARTH,r12i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.47
FGOALS-g2,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.12
FIO-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.27
FIO-ESM,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.26
FIO-ESM,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.38
GISS-E2-H-CC,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.58
GISS-E2-H,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.48
GISS-E2-H,r1i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.35
GISS-E2-H,r1i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.49
GISS-E2-H,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.40
GISS-E2-H,r2i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.29
GISS-E2-H,r2i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.63
GISS-E2-H,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.44
GISS-E2-H,r3i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.32
GISS-E2-H,r3i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.60
GISS-E2-H,r4i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.43
GISS-E2-H,r4i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.30
GISS-E2-H,r4i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.52
GISS-E2-H,r5i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.42
GISS-E2-H,r5i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.26
GISS-E2-H,r5i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.51
GISS-E2-H,r6i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.59
GISS-E2-R-CC,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.21
GISS-E2-R,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.12
GISS-E2-R,r1i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.00
GISS-E2-R,r1i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.25
GISS-E2-R,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.15
GISS-E2-R,r2i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.02
GISS-E2-R,r2i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.35
GISS-E2-R,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.16
GISS-E2-R,r3i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.03
GISS-E2-R,r3i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.26
GISS-E2-R,r4i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.20
GISS-E2-R,r4i1p2,rcp45,global_mean,Amon,tas,2011-2020,1.05
GISS-E2-R,r4i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.40
GISS-E2-R,r5i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.14
GISS-E2-R,r5i1p2,rcp45,global_mean,Amon,tas,2011-2020,0.98
GISS-E2-R,r5i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.36
GISS-E2-R,r6i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.18
GISS-E2-R,r6i1p3,rcp45,global_mean,Amon,tas,2011-2020,1.31
IPSL-CM5A-LR,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.70
IPSL-CM5A-LR,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.74
IPSL-CM5A-LR,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.73
IPSL-CM5A-LR,r4i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.79
IPSL-CM5A-MR,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.64
IPSL-CM5B-LR,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.36
MIROC5,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.03
MIROC5,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.13
MIROC5,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.15
MPI-ESM-LR,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.48
MPI-ESM-LR,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.52
MPI-ESM-LR,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.47
MPI-ESM-MR,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.43
MPI-ESM-MR,r2i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.48
MPI-ESM-MR,r3i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.51
MRI-CGCM3,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,0.87
NorESM1-ME,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.08
NorESM1-M,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.07
bcc-csm1-1-m,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.71
bcc-csm1-1,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,1.49
inmcm4,r1i1p1,rcp45,global_mean,Amon,tas,2011-2020,0.88
ACCESS1-0,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.49
ACCESS1-3,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.33
BNU-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,2.21
CCSM4,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.79
CCSM4,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.83
CCSM4,r3i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.72
CCSM4,r4i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.79
CCSM4,r5i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.76
CCSM4,r6i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.84
CESM1-BGC,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.72
CESM1-CAM5,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.54
CESM1-CAM5,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.47
CESM1-CAM5,r3i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.50
CMCC-CMS,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.39
CMCC-CM,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.41
CNRM-CM5,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.35
CSIRO-Mk3-6-0,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.34
CSIRO-Mk3-6-0,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.34
CSIRO-Mk3-6-0,r3i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.32
CSIRO-Mk3-6-0,r4i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.32
CSIRO-Mk3-6-0,r5i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.46
CSIRO-Mk3-6-0,r6i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.43
CSIRO-Mk3-6-0,r7i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.43
CSIRO-Mk3-6-0,r8i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.26
CSIRO-Mk3-6-0,r9i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.35
CSIRO-Mk3-6-0,r10i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.49
CanESM2,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.99
CanESM2,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.92
CanESM2,r3i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.85
CanESM2,r4i1p1,rcp45,global_mean,Amon,tas,2021-2030,2.03
CanESM2,r5i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.96
EC-EARTH,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.70
EC-EARTH,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.72
EC-EARTH,r5i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.72
EC-EARTH,r8i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.75
EC-EARTH,r9i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.63
EC-EARTH,r12i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.68
FGOALS-g2,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.36
FIO-ESM,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.45
FIO-ESM,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.45
FIO-ESM,r3i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.50
GISS-E2-H-CC,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.78
GISS-E2-H,r1i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.68
GISS-E2-H,r1i1p2,rcp45,global_mean,Amon,tas,2021-2030,1.59
GISS-E2-H,r1i1p3,rcp45,global_mean,Amon,tas,2021-2030,1.73
GISS-E2-H,r2i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.61
GISS-E2-H,r2i1p2,rcp45,global_mean,Amon,tas,2021-2030,1.49
GISS-E2-H,r2i1p3,rcp45,global_mean,Amon,tas,2021-2030,1.91
GISS-E2-H,r3i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.64
GISS-E2-H,r3i1p2,rcp45,global_mean,Amon,tas,2021-2030,1.53
GISS-E2-H,r3i1p3,rcp45,global_mean,Amon,tas,2021-2030,1.83
GISS-E2-H,r4i1p1,rcp45,global_mean,Amon,tas,2021-2030,1.63
GISS-E2-H,r4i1p2,rcp45,global_mean,Amon,tas,2021-2030,1.52
